date,log_return,volatility_garch
2018-08-23,-0.0003982310542435,0.005836834769616445
2018-08-24,-0.0016926939235351,0.005517289066172827
2018-08-27,0.0061797059282853,0.0053459139964573445
2018-08-28,0.0076411414071104,0.0056218104446097514
2018-08-29,0.0002692420775983,0.006125983498567776
2018-08-30,0.0056852424689116,0.005735985868560653
2018-08-31,-0.004440172044458,0.005827954095951057
2018-09-04,0.0001344684673049,0.005967183587308903
2018-09-05,-0.0016556920488793,0.005606873512692447
2018-09-06,-0.0028070628012659,0.005414717617389206
2018-09-07,-0.0036589910366181,0.00539215358368966
2018-09-10,-0.0022157978950144,0.0055017077285440235
2018-09-11,0.0018960282146933,0.005387635151027634
2018-09-12,0.0037328656897154,0.005141921443105554
2018-09-13,0.0003566083498935,0.005087825539178782
2018-09-14,0.0052683521593913,0.0048787761839082806
2018-09-17,0.0002754439007663,0.00510786732279832
2018-09-18,-0.0055852909915492,0.004896767345501829
2018-09-19,0.0053546528676252,0.0055220466166132735
2018-09-20,0.0012524880331719,0.005609318309160931
2018-09-21,0.007810014185329,0.005305413064501769
2018-09-24,-0.000368600937007,0.005941171175457455
2018-09-25,-0.0035218823140138,0.005602210417062117
2018-09-26,-0.0013059484931179,0.00564162916288822
2018-09-27,-0.0032946996811599,0.005413084516206445
2018-09-28,0.0027594762285113,0.00546058311594965
2018-10-01,-6.870144138179519e-06,0.005251376847186011
2018-10-02,0.0036344923421985,0.005021539726524669
2018-10-03,-0.000396768910279,0.004981854805110088
2018-10-04,0.0007112667367183,0.00481916902664388
2018-10-05,-0.0082030354210098,0.004656739079758554
2018-10-08,-0.0055433145846221,0.006065781106530959
2018-10-09,-0.0003951947083496,0.006354714644006774
2018-10-10,-0.0014189098341542,0.005946772949168624
2018-10-11,-0.033416389042602,0.005670866988116046
2018-10-12,-0.0207875799725415,0.01622887983197469
2018-10-15,0.0141062354083762,0.017393151366231572
2018-10-16,-0.0059224822913,0.016579488730709267
2018-10-17,0.0212678280349012,0.015069806514831079
2018-10-18,-0.0002526942626648,0.016260622229694
2018-10-19,-0.0144964905753411,0.014493172239496203
2018-10-22,-0.0003612351352793,0.014642687591028252
2018-10-23,-0.0043087970964778,0.013080462281491925
2018-10-24,-0.0055270761806941,0.011929217395000519
2018-10-25,-0.0313507738611408,0.011074619699000003
2018-10-26,0.0184537179787141,0.017507028830071002
2018-10-29,-0.0174791380100031,0.0174610681736265
2018-10-30,-0.0065812082951939,0.017563174154941606
2018-10-31,0.0155453229718774,0.015973856447331364
2018-11-01,0.010792878754571,0.0156846109955181
2018-11-02,0.0105024988685292,0.014675434777276324
2018-11-05,-0.0063367210558797,0.013795868245647405
2018-11-06,0.0055846936971941,0.012739526299048738
2018-11-07,0.0062397877444086,0.011606310158537737
2018-11-08,0.020987078560774,0.010701417008318562
2018-11-09,-0.0025120689884914,0.013202534364950653
2018-11-12,-0.0092415859153724,0.011906432850762929
2018-11-13,-0.0198981509854674,0.0115944554078488
2018-11-14,-0.0014830188221738,0.013942676483612396
2018-11-15,-0.0075961888184505,0.012500933206116732
2018-11-16,0.0105380327426419,0.011817822447420074
2018-11-19,0.0022208375374839,0.011463314223852713
2018-11-20,-0.0167831612357214,0.010318109640742574
2018-11-21,-0.0183179955565859,0.012193335846308091
2018-11-23,0.0030386693107672,0.013888826193743358
2018-11-26,-0.0065764197118556,0.012450803721983034
2018-11-27,0.0154129758453664,0.011638531579088954
2018-11-28,0.0032563843646126,0.01232275488695502
2018-11-29,0.0227140513031137,0.01109974384044723
2018-11-30,-0.0021854945453934,0.013986513991880434
2018-12-03,0.0081375477166175,0.012568845095319322
2018-12-04,0.0108820017943624,0.0117264420590507
2018-12-06,-0.0329002288385561,0.011449503024534962
2018-12-07,-0.0015233879141442,0.018262698364668477
2018-12-10,-0.0235963354563222,0.01627387852757717
2018-12-11,0.0017606032229163,0.018153467146275748
2018-12-12,-0.0003564096753056,0.01614961195351064
2018-12-13,0.0054048710103512,0.014397649588785151
2018-12-14,-0.000199950312415,0.013018073422821535
2018-12-17,-0.0192712122686998,0.011660738198930846
2018-12-18,-0.0209922848285766,0.013801350010973094
2018-12-19,8.639685378910398e-05,0.01573008968388978
2018-12-20,-0.0155154591759368,0.014024611628167958
2018-12-21,-0.0158978094841039,0.014506676444408775
2018-12-24,-0.0208031204985406,0.014956716779965925
2018-12-26,-0.0274865728783144,0.016483591268503607
2018-12-27,0.048403177670805,0.019390146435460227
2018-12-28,0.0085262289688169,0.02738841636954556
2018-12-31,-0.0012423539102312,0.024506948827142622
2019-01-02,0.0084566258622068,0.021746660585551598
2019-01-03,0.0012676930626261,0.019599431962909704
2019-01-04,-0.0250683318189151,0.017414262555108865
2019-01-07,0.0337593990603464,0.01934797068669087
2019-01-08,0.0069859759952297,0.022644597315868025
2019-01-09,0.0096485873364973,0.020277299585172073
2019-01-10,0.0040896713328221,0.018436332686648786
2019-01-11,0.0045082413744622,0.01645734461944577
2019-01-14,-0.0001463085444824,0.014749928341193144
2019-01-15,-0.0052713945872494,0.013170597651260801
2019-01-16,0.010664618879761,0.012096098048184914
2019-01-17,0.0022195205290883,0.011708726558300775
2019-01-18,0.0075627307062357,0.010530841511010646
2019-01-22,0.0130969128398557,0.009958354905821752
2019-01-23,-0.0142584768279724,0.010539788167868474
2019-01-24,0.0022004899194508,0.011651649440599742
2019-01-25,0.0013747801109775,0.0104808379764525
2019-01-28,0.008452867700518,0.009450677925285577
2019-01-29,-0.0078777758487088,0.009213770105146804
2019-01-30,-0.0014573079351148,0.009216593727347086
2019-01-31,0.01542960989156,0.008418435618742184
2019-02-01,0.0085606488097677,0.010078047618016995
2019-02-04,0.0008982065848071,0.009735619227346856
2019-02-05,0.0067533811174796,0.008803597826746022
2019-02-06,0.0046973704373502,0.00843002422911009
2019-02-07,-0.0022269157175087,0.007874455611443365
2019-02-08,-0.0094011932022302,0.007334707157524259
2019-02-11,0.0006759725660127,0.00815239661803195
2019-02-12,0.0007088518038183,0.007444102385580899
2019-02-13,0.0128078529028386,0.006840737095473459
2019-02-14,0.0030194315937109,0.008296319565906707
2019-02-15,-0.0026551633836986,0.007630397951095418
2019-02-19,0.0108200046649575,0.007169787560536202
2019-02-20,0.001497621326592,0.00797973425273252
2019-02-21,0.0017755335607409,0.007302648864002861
2019-02-22,-0.0035326693258413,0.006734060280844342
2019-02-25,0.0063906386947104,0.006537476832019942
2019-02-26,0.0012311044497517,0.006565944639438225
2019-02-27,-0.0007907696728402,0.006101583669815867
2019-02-28,-0.000544197436298,0.005755763171809196
2019-03-01,-0.0028295075989504,0.005457380259773263
2019-03-04,0.006871656588713,0.005428615321832426
2019-03-05,-0.0038881073952551,0.0058206510110089885
2019-03-06,-0.0011321734897068,0.005868426416297377
2019-03-07,-0.006545473604125,0.0055853106686452065
2019-03-08,-0.0081589111383311,0.006226677670382324
2019-03-11,-0.0021339641314536,0.0070684476505744566
2019-03-12,0.0145595355634894,0.006655149366995486
2019-03-13,0.0029489657278051,0.008711843181977718
2019-03-14,0.0069255467570192,0.007979655639668279
2019-03-15,-0.0008683993315961,0.007790576830464753
2019-03-18,0.0049725194084307,0.007175188807304232
2019-03-19,0.003699096798908,0.006868331084557799
2019-03-20,-0.0001305700799267,0.006482368491286919
2019-03-21,-0.0029486967407696,0.006043784722357798
2019-03-22,0.0107940154946893,0.005908301126704913
2019-03-25,-0.0191568271342732,0.00712060026613231
2019-03-26,-0.00083937283331,0.011092512409325583
2019-03-27,0.007157052947934,0.010005058326039037
2019-03-28,-0.0046551432765988,0.009470177446029399
2019-03-29,0.0035830547152617,0.008918180937089354
2019-04-01,0.0067117060433246,0.008193466203627419
2019-04-02,0.0115021955180444,0.007929508959548566
2019-04-03,1.7455554858152623e-05,0.008686113787132936
2019-04-04,0.0021460724200891,0.007908896766640977
2019-04-05,0.0020824652429942,0.007260171640330135
2019-04-08,0.0046257176230991,0.006708276468103178
2019-04-09,0.0010469117505236,0.006447104408672991
2019-04-10,-0.0060859764356695,0.005999972398898283
2019-04-11,0.0034718377544999,0.00641914166065074
2019-04-12,3.8122340342693696e-05,0.006092112931350058
2019-04-15,0.0065875783895457,0.005713200448930756
2019-04-16,-0.0006295672443571,0.005973396843332953
2019-04-17,0.0005092283251399,0.005641136804628343
2019-04-18,-0.0022764008207388,0.005330048229073916
2019-04-22,0.0015778468242496,0.00525839023903724
2019-04-23,0.0010115058169329,0.0050248963435670715
2019-04-24,0.0088023511749953,0.004823858667815605
2019-04-25,-0.0021941686030362,0.005870788823048026
2019-04-26,-0.0003690417402728,0.005681073119430747
2019-04-29,0.0046743503233048,0.005387662684132674
2019-04-30,0.0010709485042338,0.0054017543870449195
2019-05-01,0.0009509646987914,0.005132246281697827
2019-05-02,-0.0075304458502913,0.004910837877431178
2019-05-03,-0.0021262446486827,0.006029071364305635
2019-05-06,0.0095921274789174,0.0058019588482963735
2019-05-07,-0.0044810131890725,0.006724719596268765
2019-05-08,-0.0166494880889055,0.0066689337435121366
2019-05-09,-0.0016067153894199,0.009969135162663118
2019-05-10,-0.0030259986619282,0.00907047457594783
2019-05-13,0.0037133940699186,0.008408968449097215
2019-05-14,-0.0244264691384975,0.007771596887869679
2019-05-15,0.007983987523216,0.01335391804882258
2019-05-16,0.005821994327723,0.012366874747697267
2019-05-17,0.008855957116499,0.011308050005878104
2019-05-20,-0.0058544371740438,0.010781196664646794
2019-05-21,-0.0067722579754053,0.010156934478779567
2019-05-22,0.0084599490931906,0.009777016934086549
2019-05-23,-0.0028283923638994,0.009476807863077329
2019-05-24,-0.0119856922412819,0.008734576885977141
2019-05-28,0.0013526437720373,0.009794268789352786
2019-05-29,-0.0084109500002602,0.00885730619659378
2019-05-30,-0.0069359101672313,0.009046284103467228
2019-05-31,0.002096272674997,0.008913808478682695
2019-06-03,-0.0132832052504529,0.008116118847241829
2019-06-04,-0.0027690706543079,0.00973604069788453
2019-06-05,0.0212059270810777,0.008949411761996678
2019-06-06,0.0081287269788136,0.012215866862716319
2019-06-07,0.0061168406760044,0.011430629556934486
2019-06-10,0.01044297924726,0.010540381847190243
2019-06-11,0.0046492200747654,0.010428809715555503
2019-06-12,-0.0003499414579512,0.009557039546651559
2019-06-13,-0.0020396578272374,0.008665455354941691
2019-06-14,0.0040890105028501,0.00798635306017322
2019-06-17,-0.0016128117861529,0.007446861798547203
2019-06-18,0.0009313154323528,0.006929143330958482
2019-06-19,0.0096704895929706,0.006404819062184458
2019-06-20,0.0029807167930238,0.007158121511567511
2019-06-21,0.0094276053358731,0.006668417400959599
2019-06-24,-0.0012600162797279,0.007285475408437753
2019-06-25,-0.001733388460587,0.00677046289341054
2019-06-26,-0.0095417756403875,0.006374325878212506
2019-06-27,-0.0012346956788039,0.0075346465000377776
2019-06-28,0.0038158857925908,0.00697844833098629
2019-07-01,0.0057409418405996,0.006583901035649105
2019-07-02,0.0076430186109539,0.006497907500668685
2019-07-03,0.0029238472769886,0.006768716261663934
2019-07-05,0.0076430956606841,0.006339470701931029
2019-07-08,-0.0018075342045486,0.006650500366715518
2019-07-09,-0.0048471730101237,0.006281172196352097
2019-07-10,0.0012357930584538,0.0063858639534642315
2019-07-11,0.0045005469360826,0.00595068937136715
2019-07-12,0.0022826195789485,0.005822086868298904
2019-07-15,0.0046095343020665,0.005516734320266217
2019-07-16,0.0001758537283841,0.005493425494356056
2019-07-17,-0.0034095845550103,0.0052144589062713305
2019-07-18,-0.0065526654660931,0.005325730925588686
2019-07-19,0.003575597708819,0.006048420606539955
2019-07-22,-0.0061958894648446,0.005798329579379591
2019-07-23,0.0028247016862503,0.006297308003794932
2019-07-24,0.0068241451392764,0.005941609091086445
2019-07-25,0.0046771928134757,0.0061899377584437925
2019-07-26,-0.0052762964835995,0.006035632941046882
2019-07-29,0.007360535770783,0.006279440118096977
2019-07-30,-0.0016174219290574,0.006548476271924013
2019-07-31,-0.0025819853720443,0.006181396708231937
2019-08-01,-0.0109452069521399,0.005974396689929879
2019-08-02,-0.009039527568806,0.007690104919586183
2019-08-05,-0.0073093885395651,0.008316994528949783
2019-08-06,-0.0302301821696947,0.008412282540343227
2019-08-07,0.0129330239111666,0.015869470189380088
2019-08-08,0.0007665823338588,0.015145289790263364
2019-08-09,0.018588462466865,0.013509146424249097
2019-08-12,-0.0066385931336571,0.014460882131199197
2019-08-13,-0.0123938091159153,0.013335571503691005
2019-08-14,0.0150183462673018,0.013314100449506719
2019-08-15,-0.0297303524545356,0.013497780764727902
2019-08-16,0.0024612366981802,0.01823710212683265
2019-08-19,0.014323058172245,0.016234083068911435
2019-08-20,0.0120331755643975,0.015672853433581865
2019-08-21,-0.0079462153121154,0.014843870828398565
2019-08-22,0.0082129795573529,0.0138145498824068
2019-08-23,-0.0005062029592785,0.012781585639476551
2019-08-26,-0.0262888811228378,0.01146113663505902
2019-08-27,0.0109231127307978,0.01591242501469992
2019-08-28,-0.0032083218005562,0.014883104199248279
2019-08-29,0.0065241515305625,0.013401820377842759
2019-08-30,0.0126074824410943,0.012254790252569946
2019-09-03,0.0006425807598767,0.01218692970437719
2019-09-04,-0.0069230093326854,0.010928328416197758
2019-09-05,0.0107837252784214,0.010427886977822676
2019-09-06,0.0129259129217597,0.010404611076341505
2019-09-09,0.0009101908043767,0.010832405723568058
2019-09-10,-9.401467889992668e-05,0.009751968967671928
2019-09-11,0.000322252425931,0.008827179218912644
2019-09-12,0.0072036723263872,0.008024842074679203
2019-09-13,0.0028750162782333,0.007870982516826578
2019-09-16,-0.000724676876966,0.007261955696750116
2019-09-17,-0.0031405129163559,0.006721839067766481
2019-09-18,0.0025784253724619,0.006477432326018612
2019-09-19,0.0003426332842671,0.006075557884687192
2019-09-20,1.9974521929475905e-05,0.005692661191299847
2019-09-23,-0.0049075991048803,0.005382781294083153
2019-09-24,-9.694061782751376e-05,0.005722158733040578
2019-09-25,-0.0084519889635514,0.005410851900778777
2019-09-26,0.0061396852419639,0.006605165838132042
2019-09-27,-0.0024318710096131,0.0065771333518902225
2019-09-30,-0.0053305345791285,0.006279473669854106
2019-10-01,0.0050349102152483,0.0064735531291831095
2019-10-02,-0.0123341269454128,0.006309375391578197
2019-10-03,-0.0180654041876438,0.008323398299919302
2019-10-04,0.0079403047738667,0.011359603520276847
2019-10-07,0.0141167852392592,0.010694308499275407
2019-10-08,-0.0044883522736815,0.011320976138235725
2019-10-09,-0.0156831595521099,0.010449428334071639
2019-10-10,0.0090632965148459,0.01197045673678675
2019-10-11,0.0063952024117826,0.011355094526033383
2019-10-14,0.010879579673789,0.01050536435939585
2019-10-15,-0.0013880816732189,0.010483570415820294
2019-10-16,0.0099064453764891,0.009501465201026514
2019-10-17,-0.0020015445531937,0.009513599801750604
2019-10-18,0.0027590219697752,0.008704353553317737
2019-10-21,-0.0039270457097998,0.007963583949547173
2019-10-22,0.0068481141053337,0.007586445365803985
2019-10-23,-0.0035750492583768,0.007465286893333826
2019-10-24,0.0028431033458307,0.0071352786653622645
2019-10-25,0.0019186046591713,0.006640631410963027
2019-10-28,0.004064429510656,0.006181079275155562
2019-10-29,0.0055658199161177,0.005955906659805242
2019-10-30,-0.0008327519564807,0.0059783897447293465
2019-10-31,0.0032480894008573,0.005656449567899504
2019-11-01,-0.003027438634539,0.005449973007809142
2019-11-04,0.0096159305596475,0.005450153837600726
2019-11-05,0.0036972458053124,0.006497510628409128
2019-11-06,-0.0011864027118206,0.00617679003547786
2019-11-07,0.0007022505922896,0.0058426127986526515
2019-11-08,0.0027263752442806,0.005495220690264802
2019-11-11,0.0025574031451158,0.005277075791242152
2019-11-12,-0.0019643954133371,0.005088356628424405
2019-11-13,0.001563423301263,0.005031769357777826
2019-11-14,0.0007112815701162,0.004840061073813612
2019-11-15,0.0008366926144567,0.004673610514258808
2019-11-18,0.0076660287779731,0.004539262800016722
2019-11-19,0.0005030263228096,0.005386576157371698
2019-11-20,-0.0005927700996925,0.005120585745207976
2019-11-21,-0.003763256420941,0.004941769430087081
2019-11-22,-0.0015840060861895,0.00517952799654278
2019-11-25,0.0021725739423759,0.005064912587693948
2019-11-26,0.0074792518874672,0.004893071003200597
2019-11-27,0.0021931636449402,0.005577958439678549
2019-11-29,0.0041657356252997,0.00531156335389164
2019-12-02,-0.004019286229989,0.005273632926695274
2019-12-03,-0.0086684836939636,0.005473146460777453
2019-12-04,-0.0066602252580451,0.0067060097003763
2019-12-05,0.0063036576087699,0.007061017687322964
2019-12-06,0.0014991269266302,0.0069622377317135
2019-12-09,0.009094246030426,0.006439682710079847
2019-12-10,-0.0031678336844743,0.007043644379651377
2019-12-11,-0.0010975361689841,0.00674211812120887
2019-12-12,0.0029039375293507,0.006305815669815836
2019-12-13,0.008538667375555,0.005954085155032285
2019-12-16,7.25791502146863e-05,0.0065680941964857955
2019-12-17,0.0071223609425427,0.006109887797375573
2019-12-18,0.0003352360284609,0.0063743041716636676
2019-12-19,-0.0004323936405227,0.005942149693994842
2019-12-20,0.0044493788218642,0.005605808185117161
2019-12-23,0.004932595804334,0.005541916940362495
2019-12-24,0.0008657687142985,0.005559290758144197
2019-12-26,-0.0001954673024681,0.005260701938457189
2019-12-27,0.0051150624100539,0.005036081712913683
2019-12-30,3.3984139657930306e-05,0.005199881773079421
2019-12-31,-0.0057975960793499,0.00497823264857929
2020-01-02,0.0029416906441907,0.005627997738756779
2020-01-03,0.0083438953623167,0.005401203893162379
2020-01-06,-0.0070849093649545,0.006135825580468577
2020-01-07,0.0035271451942725,0.006742025563026119
2020-01-08,-0.0028071750845948,0.00636301874211945
2020-01-09,0.0048904734856411,0.0061471826148288234
2020-01-10,0.0066332141169064,0.006029567617393742
2020-01-13,-0.0028592624875049,0.0062197408882269534
2020-01-14,0.0069519940459332,0.006038029246199496
2020-01-15,-0.0015156808368957,0.0062870397743362
2020-01-16,0.0018684502436879,0.005957741742967374
2020-01-17,0.008331747422232,0.005610093296891684
2020-01-21,0.0038547232474851,0.006277423841815108
2020-01-22,-0.0026555003695853,0.006012132782731235
2020-01-23,0.000289034296681,0.005846772421611959
2020-01-24,0.0011403261933582,0.0055035933232614395
2020-01-27,-0.0090832894261937,0.0052167165741270165
2020-01-28,-0.015855752356844,0.0066665799814910704
2020-01-29,0.0100033835003525,0.009691842376520664
2020-01-30,-0.0008672501435846,0.009680567151848072
2020-01-31,0.003129456930211,0.008788650652043373
2020-02-03,-0.0178644435713629,0.008055036863872916
2020-02-04,0.0072284257612325,0.01114002019723701
2020-02-05,0.014869315917506,0.010420502486957998
2020-02-06,0.0111877786589729,0.011303719859945008
2020-02-07,0.0033201550570019,0.011169035478598101
2020-02-10,-0.0054154910094583,0.0101057083753232
2020-02-11,0.0072996901205732,0.009540567900611103
2020-02-12,0.0016870486860021,0.009108685123502977
2020-02-13,0.006441853105203,0.008272602737877641
2020-02-14,-0.0016317763599886,0.007954358924389103
2020-02-18,0.0018418360984854,0.0073572146875037344
2020-02-19,-0.0029242139861477,0.006782162708370615
2020-02-20,0.0046947482842849,0.006500665161031684
2020-02-21,-0.0038228174279975,0.006287451634969436
2020-02-24,-0.0105738092328197,0.006222946950168182
2020-02-25,-0.0340880794204407,0.007731753550373748
2020-02-26,-0.0307479043753532,0.017152916883431624
2020-02-27,-0.00378569732353,0.020800019587159675
2020-02-28,-0.0451681363522611,0.018582380932914762
2020-03-02,-0.008272463109653,0.026389893589819483
2020-03-03,0.0450108687694132,0.023735723348514943
2020-03-04,-0.0285104849229145,0.028878786223951014
2020-03-05,0.0413363493606331,0.02874724176082303
2020-03-06,-0.0345107824399811,0.03125443123807941
2020-03-09,-0.0172009436523861,0.03186737235961435
2020-03-10,-0.0790104129403714,0.029339125303259328
2020-03-11,0.0482150524258591,0.044171322830208706
2020-03-12,-0.0501028928086054,0.04444370697739578
2020-03-13,-0.0999448524024735,0.04542724200056735
2020-03-16,0.0888084069492359,0.06038534821226831
2020-03-17,-0.1276521974728174,0.06631713544725326
2020-03-18,0.0582263126356917,0.08209170285973334
2020-03-19,-0.0532222723320802,0.07694273767859305
2020-03-20,0.004696760970401,0.07215599957785837
2020-03-23,-0.0443276240533668,0.06378045425610677
2020-03-24,-0.0297315010095767,0.05987465059337676
2020-03-25,0.0896832325179632,0.054653296844065925
2020-03-26,0.0114689904208222,0.06256645021777171
2020-03-27,0.0605438310742465,0.05549642095931862
2020-03-30,-0.0342678455416263,0.055858203977129504
2020-03-31,0.0329665905699747,0.051807403167875556
2020-04-01,-0.0161423107884158,0.04800129141155878
2020-04-02,-0.0451463627327869,0.04311089895655718
2020-04-03,0.0225726570569603,0.043317986004725854
2020-04-06,-0.0152528608259442,0.03952243738204993
2020-04-07,0.0679682441448303,0.03569008129067621
